Service_ID,Service_Type,Cloud_Provider,Edge_Node_ID,CPU_Utilization (%),Memory_Usage (MB),Storage_Usage (GB),Network_Bandwidth (Mbps),Service_Latency (ms),Response_Time (ms),Throughput (Requests/sec),Load_Balancing (%),QoS_Score,Workload_Variability,Optimal_Service_Placement
S0171,Compute,AWS,E4,87.48750092654544,6322,671,28.202280730081313,145.2388273298673,50.18526319201194,592.5385043,96.55129964875337,0.9667205035854292,1,0
S0172,Database,Google Cloud,E4,69.78422646316918,6446,589,943.6312784329018,226.2952026822962,339.45731038677525,294.9203303221707,68.07326642492578,0.8729321191826664,2,0
S0173,Compute,Azure,E4,92.25458256601628,2499,758,330.5813791534071,139.76125234405987,171.09246250168047,436.4815150285417,88.88401881374463,0.8973402877554035,1,0
S0174,Compute,Google Cloud,E3,62.01261375963814,4571,240,664.5292716444095,254.47186798413756,146.27496210136368,487.0609109101837,86.94006916340948,0.8738717129638054,2,0
S0175,Storage,Azure,E3,90.26168465248189,5451,364,655.7129996011163,38.69995588446177,100.37324338628981,332.7948206342534,94.64822958524137,0.7205580820491668,3,0
S0176,Storage,Google Cloud,E2,23.919340946451783,3621,950,258.5693026285161,80.32923831752593,253.78304916847244,81.30047483325347,72.39718201038517,0.8668109146439734,2,0
S0177,Network,Google Cloud,E4,51.40949893056211,4594,612,653.9209963356257,249.2530567331642,145.21492579702192,610.6210356,76.52365935988962,0.8125133939051645,3,0
S0178,Database,Google Cloud,E3,39.51183432215384,6142,710,220.21063454402235,116.50824139471517,368.19507107834676,547.9469343100182,70.78871568,0.9270081668343932,3,0
S0179,Database,AWS,E2,39.23975468331859,3752,949,122.30640893287757,238.6210087743104,126.40440713820723,994.8644778608432,61.98545391212224,0.6894435451663026,2,0
S0180,Database,AWS,E2,69.06309511,2500,807,996.9401264034618,123.68057720779973,249.74683791528554,507.8868774850856,68.63025517885399,0.5173580760919473,1,0
S0181,Compute,Azure,E2,34.85732245698051,6540,162,191.6178771,130.36128812341695,150.1840617953177,768.2040296853733,61.51714160511756,0.551037462,1,0
S0182,Compute,Azure,E3,54.794936501625216,2361,517,417.26082569846346,217.12730805068946,473.2004497,91.01177631979436,56.724505324775116,0.9369109105811266,2,0
S0183,Database,AWS,E1,92.90039972236528,817,727,135.12255818161043,166.51777579769836,459.3676219402085,344.12070783122505,66.00931097020276,0.5599123793546337,2,0
S0184,AI Model,Azure,E4,65.63954545223498,4125,970,37.56546850163926,283.4145428536689,295.87884542060465,354.1046339556061,95.67223492,0.7255446437334158,2,0
S0185,AI Model,AWS,E2,46.21297790651141,3261,63,626.5049595,79.01264338,236.6790485959194,846.4352588465651,70.46127401,0.9554394524032219,3,0
S0186,Compute,Google Cloud,E1,31.34351215512009,7192,337,843.5955048916766,121.01213810426849,344.8299176875877,311.6584084574992,55.67310959,0.759833948,3,0
S0187,Network,Azure,E3,38.82249960052235,6042,238,779.6809125105617,258.93568639007106,412.2504146703701,355.4647407779778,90.36728106001843,0.7613468870222685,3,0
S0188,Network,Azure,E2,83.79620433808535,717,963,676.1186621536593,107.12808157069666,220.1533508,998.3223245372843,88.14964681,0.5790461686414243,3,0
S0189,Compute,AWS,E3,28.60766539019131,5103,743,637.0776228397058,187.07977698336515,141.08824482168774,347.10406037898014,95.53215079172728,0.6754610474828397,3,0
S0190,Database,Azure,E1,84.51047700120762,3962,771,807.4706544402964,266.01834437404204,264.41141755569544,511.7419885604215,98.11503746,0.9652646338370093,3,0
S0191,Network,Azure,E1,74.21107274063628,7726,937,403.9053338014528,73.25050446652567,124.8413444,680.8956375904964,71.39573450938927,0.8998392068268006,3,0
S0192,Database,Google Cloud,E3,73.08763229223266,4323,124,596.0966743611722,298.01323294677525,70.60851680074276,970.9693957,81.33293195456704,0.746538355,1,0
S0193,Database,Azure,E2,60.76536630069845,4134,326,174.2420141270784,261.2243233335909,295.80533659815734,737.7897060239069,84.23865791395993,0.6328047288332075,1,0
S0194,Network,Google Cloud,E4,26.12940093100837,4111,989,34.43731565233877,171.5687580793796,370.0320515361955,251.4426069138257,56.27208922,0.852176478,1,0
S0195,Compute,AWS,E1,32.433090512245684,4820,474,841.4221486814535,157.5767811695912,72.34019459913526,200.52981817172483,74.13641937383917,0.5209108118932326,1,0
S0196,AI Model,Azure,E2,90.92736102502117,821,620,136.21082333884374,255.21354199258442,458.20033456515796,798.2929983189664,66.55081297474474,0.8119444715814852,1,0
S0197,Storage,Google Cloud,E4,83.74815286104965,3220,560,802.2042842067433,207.12648141694527,251.83639319883198,345.48483389732013,87.01515299,0.7812560595676583,2,0
S0198,Storage,AWS,E3,70.17667529968313,2503,906,864.3789556065547,90.56298831250604,232.25067671143563,360.5485999028262,65.63803637109079,0.7010655775144382,3,0
S0199,Storage,Azure,E3,54.67216707504554,7408,231,159.18061213082544,64.43185671079222,28.644097371944547,60.25847277003637,91.34035563905164,0.8219469708866051,3,1
S0200,Network,AWS,E2,50.88241561883814,783,507,853.0783761111768,83.23651841406459,367.03214093528055,715.9607037402886,79.74767443904052,0.7753066489925717,1,0
S0201,Compute,Azure,E1,60.90739020551791,4598,900,729.5704427377551,33.21400533,109.01965868239517,784.2365485903422,99.46703189198118,0.6988644878113612,2,0
S0202,Database,AWS,E2,24.670482941141422,2334,882,786.921985,128.64517146040623,63.936142488718026,517.2744308213464,83.95791728717785,0.7140567848736208,1,0
S0203,Compute,AWS,E1,58.437698657774874,7593,113,994.4711148832847,38.42338329748897,197.86005317967926,795.0658242068406,99.24751582,0.9401239972377818,2,1
S0204,Database,Google Cloud,E1,80.48027129246296,3785,888,609.426438,55.71420452949578,420.20936245556254,604.7302122378542,51.44181634608527,0.9804520770644798,1,0
S0205,Compute,AWS,E3,54.44299081977186,6687,309,314.8075181960869,166.4607818801484,433.994334,128.3116084180412,66.90699942419042,0.9465006811982486,1,0
S0206,AI Model,Azure,E3,23.89674331657013,5050,242,839.1555257352951,53.55678574137454,305.39472639386184,777.3697198699239,55.39266322811546,0.8595890120259898,1,0
S0207,Database,Azure,E4,78.97086495380248,6817,704,618.3409197365149,23.844531392116338,366.4928493427699,116.30951065001226,63.11524656922198,0.7924963668029109,3,0
S0208,Network,Google Cloud,E3,35.10228366019808,7422,665,585.3834695,98.62971075822614,66.42633582740648,504.76663454086565,91.94439495628872,0.8446308177329775,2,1
S0209,Compute,Azure,E3,39.39656261660291,4861,455,261.0991999588979,69.99413409348043,298.18177207924884,213.73175343771513,51.61616326630452,0.9695546103663445,2,0
S0210,Database,Azure,E3,44.766129865362316,1488,803,90.8506031,35.19828995204675,108.34929302775818,916.0116664158203,78.35643537661865,0.7675602538367025,3,1
S0211,Network,Azure,E4,76.75636292664763,4234,992,925.0442000867146,226.77238236647855,441.2758191260269,576.4198551903605,78.05755733,0.84480401,3,0
S0212,Network,AWS,E2,58.95393946,4063,770,332.5652261627799,272.3388882333659,105.54840138529968,550.7899295842215,73.76485369116278,0.8396235006621373,2,0
S0213,AI Model,AWS,E4,35.36609556130344,4617,142,136.49690626209053,224.31337631707734,163.60390632476071,775.7650365,89.53014823848777,0.6261394797884182,1,0
S0214,Network,Azure,E3,85.83725586140307,3285,479,447.9428677713946,162.1839760334113,314.07285504149473,54.82487232694085,56.67715447527756,0.7933657636948759,3,0
S0215,Network,Google Cloud,E4,85.96863912136469,3064,703,52.04521016396782,258.8970074277211,322.79153191405806,921.8707105034027,65.52885077753936,0.8979565712100782,3,0
S0216,Network,AWS,E2,85.29338187845052,3344,483,687.7799323223167,210.0009220355447,352.69852308380996,237.57637623657513,80.78630267225864,0.73753949,3,0
S0217,Storage,Google Cloud,E1,37.909715853615445,4419,453,903.6784553409026,8.112581122806006,64.88573940342079,984.9129396349254,84.54756831339779,0.8966490383493675,1,1
S0218,AI Model,Azure,E4,53.842950813574106,6191,483,838.8903770671237,121.25659506847842,426.2375706649921,749.4412505624391,70.20742158885281,0.6799412988772774,1,0
S0219,Compute,Azure,E4,93.87422421056563,7091,161,136.09577871340227,256.0308103,271.09509481879735,785.5385903156375,93.76856316636166,0.9693800635818794,3,0
S0220,Compute,AWS,E2,22.037556591916985,664,424,815.3001375010215,15.388476190029433,490.73783601161966,498.08002364590226,70.13880671741666,0.7979739753963071,3,0
S0221,AI Model,Azure,E4,24.890344344536903,6266,108,925.0117318570848,225.12299337292032,372.7853655010997,593.0463086931072,51.81036307436925,0.5156807844022941,1,0
S0222,AI Model,AWS,E4,88.19151544,3428,256,503.98140574462826,52.37514003777603,380.7041919408579,642.7615339604135,85.43404192559525,0.8164669402355224,2,0
S0223,Network,Azure,E2,60.402634846453566,7781,829,325.0794209718686,163.51544656873844,56.67197764670605,644.7931968876944,55.72190818,0.7099351858911356,1,0
S0224,Database,Azure,E1,57.33593810257177,3312,345,895.3224670738498,61.6268545,23.46057563136258,896.6407575,65.27163830439355,0.7540818952290873,2,0
S0225,Network,AWS,E1,27.910527496747292,6464,167,648.4538762394324,217.1741536180233,207.77668868224958,530.3735395587084,89.06284768914261,0.5314857043668502,2,0
S0226,Compute,AWS,E3,69.25850785432206,5822,581,295.3690613956948,85.10738427735826,496.85330468141717,123.28715538175796,68.29597177067878,0.9170676192051921,2,0
S0227,Compute,AWS,E4,81.65773704501692,2264,271,305.7950423437091,98.28346115618237,95.69312874,340.88612445797713,62.08012310200199,0.8922528011481086,3,0
S0228,Database,Azure,E1,48.531500563067176,3122,215,892.2880723329664,254.2664018238299,339.5957283281271,672.8479415086016,83.61003318,0.5926769878609248,1,0
S0229,Database,Azure,E4,78.17088881939955,4387,692,23.497683666763255,145.51509390103678,94.96407244099849,277.2959196138907,59.83793888358278,0.8171646786286897,1,0
S0230,AI Model,Google Cloud,E1,35.28248443457668,3048,233,558.8131144042054,123.70004996312795,257.6232974365348,829.4455655428108,55.279919801307045,0.820427068,2,0
S0231,Network,AWS,E3,59.24972234,5502,139,156.73528747833137,92.91202287215785,343.1861379437944,605.1037451745735,85.32749011414134,0.6551990476479224,3,0
S0232,Database,Azure,E2,41.53534685634317,5719,143,101.17776665759389,189.5160278252751,109.40785619797495,533.1010601848939,74.97743506431875,0.8280555752390836,1,0
S0233,Compute,Azure,E3,79.46408142753795,7873,62,817.1235677796544,50.68298435325228,375.35788293504595,352.52936846551415,93.49647811984968,0.6052308738416061,2,0
S0234,AI Model,AWS,E2,63.31950244108681,4711,883,895.4603447620221,115.03495149222458,497.85333921512625,744.3816341363816,56.309754551311826,0.6591274986397104,3,0
S0235,AI Model,Google Cloud,E1,67.59368131627278,4366,854,825.3703565902076,66.66592602884707,336.16874530672027,323.33251276552784,83.89474592,0.6200348265535893,3,0
S0236,Compute,AWS,E3,79.84356197119206,7775,994,899.8000108399742,210.25951524751991,251.80519905571006,750.2103417619664,78.60273195906908,0.7784625511951033,1,0
S0237,AI Model,Google Cloud,E3,49.69778544968412,4006,791,557.5808513477878,283.54160731210175,462.35525442343976,116.5964062540699,74.00450711200233,0.5541133233827743,1,0
S0238,Network,Azure,E2,88.63175513052825,2426,883,814.1355397804384,298.67573556468056,17.76740269361939,871.3142745029794,74.57036317163342,0.9666551901741693,2,0
S0239,Database,Google Cloud,E3,59.977165043460495,7877,853,390.2022120071894,137.83165908026928,367.66252445005233,524.5881402071361,86.09884808992655,0.6667561768314334,1,0
S0240,Database,Azure,E2,72.19243386266018,1518,587,988.9471760752729,135.6346642633756,40.22054597426916,630.4722409648283,54.56258295595241,0.7482749068009156,3,0
S0241,AI Model,AWS,E2,43.75712578,6009,925,396.0007488281698,65.77167517285176,110.31253243549946,175.43341804549578,90.28523962406018,0.7674520431913221,3,1
S0242,Compute,AWS,E1,84.28844427490647,678,985,485.24690353698475,285.8682172376125,287.59390113803676,768.4219103254026,55.40846937753797,0.6742545748910427,3,0
S0243,Network,AWS,E2,87.96074410743248,1020,860,146.63533214985122,105.85040179545454,328.27604971579365,312.1318830525598,99.33483980402119,0.5660334053845204,1,0
S0244,Storage,Google Cloud,E4,40.76783655333567,2173,199,90.22822436040622,295.81207953783996,158.28535963508995,909.7137861614183,80.96741244794185,0.632947621,1,0
S0245,Compute,Azure,E3,93.76411045364165,6968,709,831.4256376584082,252.38962182251885,235.39101814226942,826.9581302440909,82.54331976270703,0.7192199224807626,2,0
S0246,Storage,AWS,E4,30.55336460365688,4176,57,977.0264290993103,243.52830757348013,146.87634778551416,378.9527394580111,59.94458514690087,0.5151466132398128,2,0
S0247,Storage,AWS,E1,35.15117513018674,4001,78,410.6778131913621,98.78187876311866,191.00167058300576,817.3523285406787,62.015615514833726,0.885321264,2,0
S0248,Network,Azure,E4,33.816862942851955,5370,345,96.77333783270674,7.589277524639192,88.17457877732755,388.57097433490895,82.96751515496251,0.810912282,2,1
S0249,Storage,AWS,E3,87.04922825059028,1192,975,75.15364308367072,117.72920810366641,443.9241273569594,145.9002975542386,95.48634189670985,0.8006798036391771,2,0
S0250,Network,Azure,E1,31.407821241670465,2632,689,469.17610723040315,16.03211217,442.38050135745635,669.9719144546681,59.90154733155468,0.7951565861625343,3,0
S0251,Storage,Azure,E2,53.02425637762617,5772,389,326.8270434,154.08275066924926,290.12265039137185,483.2945503294621,56.70598113548951,0.9673259763536103,3,0
S0252,Storage,Azure,E4,66.14735188023515,5189,677,481.6966585270055,123.8942368284073,172.51234364673857,427.8846839544877,52.820067888039524,0.5042846054053703,2,0
S0253,Compute,Azure,E1,86.18122763055041,1875,193,494.14541755454377,188.24996504725453,258.7985544127055,982.3752156576728,64.73574234282344,0.5957467049654012,3,0
S0254,Compute,Azure,E3,57.890508018247864,2804,879,596.3783573514747,293.20483610735363,63.969718630293556,349.0648059745399,61.190904302821444,0.5905972297345914,3,0
S0255,Network,Google Cloud,E4,92.53449614443778,2050,796,697.7072350820736,60.14477168522684,200.86285271325025,511.22275826853036,67.02205400497093,0.8359719429243251,1,0
S0256,AI Model,AWS,E2,51.332073445632474,3920,568,371.0239694719932,136.35583730558784,128.12152946980095,504.09956780159587,99.54930847483426,0.7297416505250827,2,0
S0257,Storage,Google Cloud,E1,93.80827392773733,1072,94,741.1208197254135,148.9946753129518,17.690993742177028,497.7981601874513,76.17707969285408,0.9958894391673465,2,0
S0258,Storage,AWS,E4,70.09399991027203,1611,288,669.9509140305786,244.85352517816543,186.4488190832355,216.99462503886275,60.23569737975507,0.6134429574014724,1,0
S0259,Storage,Google Cloud,E1,32.44661714718387,686,204,576.9164245844288,131.45006236651687,135.84671848534074,292.0292070121891,66.51538437784393,0.9921203584008245,3,0
S0260,Compute,Azure,E2,86.14458187284829,2668,230,264.1760613466604,190.40814021968015,55.33314437971628,918.7998461119532,50.98628732315878,0.9158790704011235,3,0
S0261,AI Model,AWS,E2,52.061726594046135,2742,264,806.0547129372569,68.47090837909639,59.46139652263544,157.40031944278462,56.759152708571506,0.7348996103392664,2,0
S0262,Database,AWS,E4,32.16750543368595,4799,137,431.6783313822701,190.10303013599147,107.51553426344226,769.5538482046586,84.75982298516055,0.7772984427729949,2,0
S0263,Storage,Google Cloud,E2,20.945563998181928,4672,305,994.7373235445223,277.48112707714756,499.9261297983361,769.6709734767028,56.012549328536736,0.9215889603264202,2,0
S0264,Database,Google Cloud,E4,59.554971659200724,7618,122,782.5443841127569,14.573067653249336,322.9495916989986,892.2847145398878,67.53686492021544,0.6030118617910422,2,0
S0265,Compute,AWS,E1,25.955493848227214,3683,261,314.45449753555175,122.7421996,55.88011773347832,492.2303832011057,84.44999924942842,0.5765212985819106,3,0
S0266,Database,Google Cloud,E1,74.86223677552718,2079,854,497.1339444885766,76.46586148750639,477.9809616918559,301.83471031443435,78.35061627100862,0.7527929155921989,2,0
S0267,Network,Google Cloud,E1,34.05589580731866,7519,283,798.5434345264713,65.02895839381719,309.3539298669042,747.5944895339521,84.17962126109344,0.7066016902984293,1,0
S0268,Storage,Google Cloud,E4,81.42976354,8131,800,233.77286482076556,275.9638728173028,448.06352697923495,881.2383036500189,96.54490721857147,0.5630277156803517,1,0
S0269,Storage,Azure,E1,60.55953162391583,6545,272,555.5404438,18.862787795919655,265.6387827,128.60138831271797,55.54601154374033,0.9376049022240127,3,0
S0270,Network,Azure,E1,73.26820989674837,880,680,528.3279437345573,104.9498413734302,138.70817031193744,919.3291666901711,70.31245479884524,0.7561055084051423,2,0
S0271,Compute,Google Cloud,E1,43.57625848878113,5458,874,289.4398457088035,124.51882333512995,385.96679698265876,328.68119533658506,88.55191851224274,0.7021822149905739,1,0
S0272,Storage,Google Cloud,E1,55.33759242,554,313,305.09489401957455,75.50928773,464.0661214045663,516.1596286306349,71.76153590047119,0.5809835922014701,3,0
S0273,Storage,Azure,E1,54.444889787991045,4002,656,773.7969413785028,193.9123202600511,164.62120247712434,772.2960685492027,73.37944742493833,0.9634033545550202,3,0
S0274,Storage,Azure,E3,46.83486989940813,3047,934,655.3818569,255.89874735693613,396.5831107281141,449.3166439602504,93.74697028013357,0.687688677,1,0
S0275,Compute,AWS,E4,57.065933543772495,4685,783,834.0930115761502,223.55643417363925,344.0748939163428,946.3754884,90.54140566811355,0.6207925003354167,1,0
S0276,Storage,AWS,E1,45.140603552815456,2336,325,479.42265330926654,197.80809716310387,349.3318662529845,878.5530943710312,96.32738903754877,0.8980929742169351,1,0
S0277,Network,Azure,E2,33.032119485180786,1805,429,76.02694259139436,85.82669055519034,129.3288860607728,117.6954160158165,94.90619173564394,0.5018838472752665,2,0
S0278,AI Model,Google Cloud,E4,81.94836595310613,5308,358,302.70838887890295,149.32204015122616,61.36951613093574,792.5536732,68.34990736341103,0.7982580003493154,2,0
S0279,AI Model,Google Cloud,E3,37.99055845669585,6531,317,527.9809244211662,76.55056159197636,264.89535778470395,152.04360916441078,84.43225261,0.7257115018024851,3,0
S0280,Database,Google Cloud,E2,30.647899232074543,7383,994,279.06865091932787,91.04956796286788,287.2135927747417,146.1056209416641,98.93270406689825,0.6234816120809105,1,0
S0281,Database,Google Cloud,E2,53.77632341790595,3484,113,602.6091563306242,72.96405861883738,392.48063565226056,571.2025899348544,96.43646846386677,0.8172674666830538,2,0
S0282,AI Model,AWS,E1,76.16197527224799,4434,859,656.4201615564638,90.32695133,187.18758602844085,974.7245768642412,90.21523564777584,0.7663558110194926,2,1
S0283,Database,Azure,E1,68.83606886612556,5509,399,162.38031468507597,113.95946837638253,209.14508509104752,466.7504677548039,58.155733755833936,0.6962630992089136,3,0
S0284,AI Model,Google Cloud,E3,66.56964256088233,7544,974,977.2613597797242,200.80410789448916,406.59107677410344,563.7196267929886,62.46018852956436,0.6456921930103661,3,0
S0285,Database,AWS,E3,46.42812099572408,1504,964,549.3245047129609,39.880325779281456,195.84886194649684,969.5713069314578,67.09328008811752,0.9113682430217157,1,0
S0286,Network,Google Cloud,E1,83.10856648,5799,543,144.3314346143565,286.41383768566396,33.14018948242986,292.4231173355191,58.41302222,0.7257038352167845,3,0
S0287,Database,Azure,E3,55.346537554862344,2898,572,894.6989008126724,260.34350992795555,96.45548753047166,865.5467399683498,79.08256663365034,0.7507237099208364,3,0
S0288,AI Model,AWS,E1,93.43287035113659,2752,147,83.89204676863451,175.2787415376403,478.39255447020935,569.0709438511493,98.77252620674756,0.7604143652703708,2,0
S0289,Storage,Azure,E4,67.56066037218027,1988,995,908.6580788457376,203.84117089036224,44.498627577231936,591.0026889298603,88.07294167180794,0.7241834677157882,1,0
S0290,Database,Azure,E2,29.469855617337707,6938,120,996.5999997260926,9.914839017043718,183.91628847432796,376.0151643469194,71.16933745337309,0.6280442131192119,2,0
S0291,Storage,AWS,E2,70.71331715565755,3919,413,703.4274811649389,104.98870872779236,256.5577918551588,583.5051429185627,50.225224049014436,0.56017022,1,0
S0292,Network,AWS,E3,44.38280115737742,901,619,772.7427488632499,239.7197680451254,251.70760539589443,119.48538400436973,65.66380055690894,0.5492686335838703,1,0
S0293,Compute,AWS,E1,71.47453975145731,1511,851,343.92980810281153,27.857477268753836,11.940372075949949,776.4113939834066,76.33796438461076,0.8787312616703443,3,1
S0294,Database,AWS,E3,33.116107788196956,7919,325,534.4168264472839,177.66256435862184,198.0485044089305,893.2279130192572,55.55174615119298,0.5278364074769878,3,0
S0295,Storage,AWS,E1,84.18029441793398,2367,99,735.0645621315794,80.64184317118783,486.3188744,399.4581598770855,72.13824784309473,0.8987587033479429,3,0
S0296,Storage,AWS,E4,37.03846677676361,6114,407,924.8666387521668,280.5235023726332,87.98795115697662,185.68290496253846,62.66264084828581,0.577030826,3,0
S0297,AI Model,AWS,E2,82.77808439,1170,777,975.4281762157532,43.66229608726566,183.53555641215254,711.0874956500608,95.46161882307507,0.812573046,1,1
S0298,Storage,Google Cloud,E3,40.94570663408078,3275,955,834.8723130307076,240.23133558279469,215.54592769401168,206.3492374778277,55.08772642505079,0.6693216357239316,2,0
S0299,Compute,Azure,E1,72.06129301323733,5498,613,966.8820413865616,226.3475789,336.25710554941264,969.7066245858107,50.26570846,0.70724049,3,0
S0300,Database,AWS,E3,58.44910648587897,1993,832,631.8383359,96.66102185,115.60130019840673,790.5752253554987,66.40348422428289,0.5074044305663126,1,0
S0301,AI Model,Google Cloud,E4,42.89830075225485,7768,534,931.3360515884402,156.77443268205144,118.3250609,71.32678600975845,83.01934191004443,0.9205224912562802,2,0
S0302,Compute,Google Cloud,E1,35.94832822783221,4243,133,679.3439755562083,257.76642816833703,367.31336476541804,619.8914987,86.52068764408963,0.7567489806709287,2,0
S0303,Storage,Google Cloud,E1,22.489201592181967,7774,948,314.1665722292433,142.7290392413158,255.14235415230803,710.6401374212381,72.66308416908615,0.5695800054539809,3,0
S0304,Storage,Azure,E1,42.79598009305428,963,854,376.3242789013878,111.11735926352954,213.4262812680821,834.1854095064709,84.21643252276334,0.6184901591944924,1,0
S0305,Compute,AWS,E1,68.98720928984622,2987,687,554.9670593319111,163.16583894455715,92.90949532185338,103.20219349205016,67.99570181076817,0.7239875960692633,3,0
S0306,AI Model,Google Cloud,E3,77.45485824,8055,345,583.9338544728502,281.96870766697054,54.79887174223752,210.66861951196913,69.53764923,0.7671927821176316,3,0
S0307,AI Model,Azure,E4,79.13355074,3605,285,352.1687436406375,92.00901809,282.8509603982181,356.32731922511715,89.54248388165897,0.9163045065191928,2,0
S0308,Compute,Azure,E2,69.87386776069965,1394,105,817.6117105887561,145.26176381989052,447.01783370412085,468.2106399433569,90.15030152295006,0.7009198428449603,3,0
S0309,AI Model,Azure,E2,39.521514317450226,4920,968,472.06081283027095,228.29365950572523,150.71073491397314,841.5492035599115,85.80743894378473,0.8584876367767742,3,0
S0310,AI Model,Google Cloud,E3,70.30492339293755,5447,956,174.3919963,259.7741104630611,66.64674919964098,647.0016874717892,62.360255946531666,0.60815047,1,0
S0311,Network,AWS,E4,62.03304732,3078,159,70.49362094343597,299.05870830092715,200.42916334748034,425.19792672038903,99.80443636322562,0.903595985,2,0
S0312,Storage,Google Cloud,E2,53.52916578548191,886,953,115.2739243747449,37.78950953607699,459.6243411683311,983.0284252,59.033134945120466,0.6784686489740674,2,0
S0313,Network,Google Cloud,E2,54.52687034014447,5058,142,122.99856961653579,13.972684838350553,339.82456058101906,983.8689981725405,56.50131278250663,0.9947599797504336,2,0
S0314,AI Model,AWS,E2,84.84227071420025,4209,911,941.6377774379932,219.42868731123264,495.46691660267726,928.7281008,66.38274818418078,0.6312861857179786,1,0
S0315,Compute,AWS,E2,60.998616514084134,3574,617,873.9285214542949,262.8340330360711,442.58334971246194,796.3856923839282,60.508791761696166,0.6274016330158478,3,0
S0316,AI Model,AWS,E1,48.53004117278073,5202,109,457.5657308432523,70.11021285360351,241.7653909120948,359.4905665583373,74.88439798,0.8861295823265989,2,0
S0317,Database,Azure,E3,93.26002463829946,3762,699,985.9472676417038,51.74217097102226,264.6456652636847,826.1504593227492,73.80103534,0.7173286590255421,1,0
S0318,AI Model,AWS,E1,28.304044499473676,5841,88,10.184662888956483,23.35050200007884,103.38226279342499,438.3533664076139,95.07528097256517,0.6653974973905217,3,0
S0319,Compute,Google Cloud,E2,51.691132123395846,5107,589,617.8396617106598,247.69736190657588,236.39927799138226,360.4344432472929,51.736997372239074,0.5893314026695515,1,0
S0320,Database,AWS,E4,23.151850637855397,5071,98,620.2638955981514,96.85767226831238,452.4836580114777,757.6220905429656,65.99397883338817,0.882666215,1,0
S0321,AI Model,Google Cloud,E4,75.49280905751978,7803,469,462.8686253111893,123.50058336413406,34.91817758155236,125.67123123940175,79.83289459985451,0.8931609030680385,2,0
S0322,Storage,Azure,E2,41.00279972,5643,62,460.8293041258015,252.6387040918175,177.06442280487877,475.5560123221263,74.00631145071046,0.9786568065956864,3,0
S0323,Database,Google Cloud,E1,88.30776212329364,2436,843,144.00188062355122,56.82326948699366,338.7237946309339,169.84544147342595,90.77438827900679,0.8387333844672309,1,0
S0324,AI Model,Google Cloud,E1,80.36800826,651,565,188.71304610849936,216.0374000677033,231.84962547728264,190.0799704511561,56.68803475385011,0.6124529852759112,3,0
S0325,Storage,AWS,E4,21.35049167003409,1936,272,269.8458792700519,292.11196049399507,419.4147100264167,78.24944822987248,94.28509567702389,0.5383053821305566,1,0
S0326,Storage,AWS,E1,92.21077678055195,3461,387,530.0058345937674,64.41486122,481.1902516323088,118.14515092416296,82.46143897704818,0.9052582432931859,1,0
S0327,AI Model,Google Cloud,E2,74.50032440527424,3680,215,120.09665986483654,7.815289155,389.7900821661684,676.8763734875871,58.17728434120696,0.9882509868230063,1,0
S0328,Database,AWS,E4,42.85633215,1028,432,869.4876024,27.213922911548575,314.7489995407875,460.00511266163375,51.68248616995133,0.8223361430361422,2,0
S0329,Storage,Azure,E1,82.20459986441352,3128,905,304.3879159953876,115.87647722868387,307.328519,775.4229137,57.055482416632465,0.63893345,2,0
S0330,Storage,Azure,E4,85.45653797,7501,425,678.8650965022608,7.106914121632288,275.1898452279362,676.0829470440513,58.96481176300242,0.9466333181335387,1,0
S0331,Network,AWS,E3,72.77644830955968,6773,839,623.7688792254226,102.12303152571138,259.3537750353804,149.33472151662443,51.25698628781571,0.9126606424209169,2,0
S0332,Storage,Azure,E3,60.55238574836827,1399,691,701.2164463697347,20.482104479419633,40.597694737222824,886.9538805739725,86.14653361193018,0.9079102616314834,3,1
S0333,Compute,AWS,E4,27.240085264658063,7738,80,222.76736607285198,137.8197045684221,198.13403436303605,551.1211473303485,90.51821998797186,0.9673994848367498,3,0
S0334,AI Model,Google Cloud,E2,20.930302720798608,5949,60,370.0089053302551,108.80602613236691,79.39245004344244,863.7817194136798,56.378407568214215,0.8218396179785823,2,0
S0335,Database,Google Cloud,E2,55.15759740983794,561,351,107.60828793951711,213.15651491136643,60.22320130271428,931.2908144245432,95.16505636943796,0.8046518594782537,1,0
S0336,Storage,Azure,E2,42.59489455700003,4463,145,125.3130711766037,158.8575402537353,272.3778253319075,952.3377452120475,83.61394147,0.7336786441658059,2,0
S0337,Compute,AWS,E4,64.87681132233192,4072,239,261.71861913041596,41.770991552879934,51.72038191248025,577.0845066781409,94.87643111884321,0.8132428199853787,3,1
S0338,Database,AWS,E3,42.29283557814629,530,502,302.5132453804917,288.61728942497354,158.44313226614113,373.96916364323215,72.35802522653319,0.8976082932651914,1,0
S0339,Network,Azure,E3,42.49393336302386,5333,241,534.6706376112064,192.59367588437283,374.8525182219072,963.7716306305987,71.84774305418489,0.9845188131512767,1,0
S0340,Database,Google Cloud,E1,75.73948990487025,6852,535,681.6079666,230.93118557044681,482.57176798831057,570.0360857,89.22682593424477,0.7336436790910601,1,0
S0341,Storage,Azure,E3,87.71712463939905,4573,473,156.87673391662165,18.882221940705573,496.3865187419064,660.6377225568717,76.04370183174429,0.7224027475293908,1,0
S0342,Database,Google Cloud,E3,70.08535124198049,963,287,879.9815572949854,60.694238193166115,153.9592906206205,901.0032292499707,91.50962815347856,0.8149602520306298,2,1
